date,open,high,low,close,adjusted_close,volume,ticker
2025-03-25,577.98,579.09,576.39,577.96,576.161,3640898,IVV.US
2025-03-26,577.91,578.86,569.85,571.42,569.6413,3442420,IVV.US
2025-03-27,569.84,573.53,567.6581,569.62,567.8469,3680224,IVV.US
2025-03-28,568.11,568.88,557.69,558.12,556.3827,7466375,IVV.US
2025-03-31,552.34,563.31,549.4,561.9,560.151,6451226,IVV.US
2025-04-01,560.02,565.49,556.2725,563.78,562.0251,4466652,IVV.US
2025-04-02,557.63,570.04,557.39,567.2,565.4345,3745501,IVV.US
2025-04-03,547.61,550.47,539.42,540.07,538.3889,12111300,IVV.US
2025-04-04,526.12,528.25,507.42,507.61,506.03,17517061,IVV.US
2025-04-07,491.41,525.56,484.0,506.38,504.8038,29219939,IVV.US
2025-04-08,524.29,527.39,491.49,498.8,497.2474,12062490,IVV.US
2025-04-09,495.65,548.83,495.34,546.25,544.5497,21339010,IVV.US
2025-04-10,534.68,535.93,511.93,527.06,525.4194,10186440,IVV.US
2025-04-11,525.37,538.93,522.5,536.98,535.3085,11196060,IVV.US
2025-04-14,546.62,546.84,536.44,541.52,539.8344,5791309,IVV.US
2025-04-15,542.16,545.69,539.31,540.19,538.5085,4528658,IVV.US
2025-04-16,534.13,537.55,522.7399,528.14,526.4961,6763371,IVV.US
2025-04-17,530.04,533.64,526.355,528.67,527.0244,4320740,IVV.US
2025-04-21,523.65,524.06,510.83,516.38,514.7727,4588575,IVV.US
2025-04-22,522.54,531.76,521.59,529.38,527.7322,6635146,IVV.US
2025-04-23,542.96,547.84,536.37,537.85,536.1758,6854693,IVV.US
2025-04-24,539.18,549.89,537.97,549.22,547.5104,6139998,IVV.US
2025-04-25,549.21,553.62,546.28,553.19,551.4681,3717978,IVV.US
2025-04-28,554.01,556.07,547.61,553.43,551.7073,5443416,IVV.US
2025-04-29,551.53,558.02,551.18,556.95,555.2164,2676571,IVV.US
2025-04-30,550.13,559.07,544.1,557.96,556.2232,8939244,IVV.US
2025-05-01,563.015,566.72,560.53,561.11,559.3634,5403029,IVV.US
2025-05-02,567.37,571.06,565.26,569.34,567.5678,3569763,IVV.US
2025-05-05,565.29,569.34,564.41,566.17,564.4077,3190198,IVV.US
2025-05-06,560.6,566.0,559.39,561.54,559.7921,4470465,IVV.US
2025-05-07,562.81,566.46,558.69,563.77,562.0151,4837819,IVV.US
2025-05-08,567.91,573.027,564.44,567.33,565.5641,5915451,IVV.US
2025-05-09,569.19,570.12,565.48,566.89,565.1254,2782004,IVV.US
2025-05-12,584.27,585.78,579.8,585.71,583.8869,5095692,IVV.US
2025-05-13,586.25,591.88,585.6885,589.94,588.1037,7068536,IVV.US
2025-05-14,590.67,591.77,588.37,590.28,588.4426,6298070,IVV.US
2025-05-15,588.36,593.8,587.94,593.18,591.3336,3084071,IVV.US
2025-05-16,594.11,597.35,592.14,597.04,595.1816,3596536,IVV.US
2025-05-19,590.98,598.41,590.91,597.79,595.9293,4753523,IVV.US
2025-05-20,595.98,596.88,592.44,595.57,593.7162,21340949,IVV.US
2025-05-21,591.24,595.42,584.6,585.67,583.847,7124205,IVV.US
2025-05-22,585.45,589.42,584.18,585.76,583.9367,6368596,IVV.US
2025-05-23,578.71,584.56,578.31,582.0,580.1884,6303558,IVV.US
2025-05-27,588.89,594.15,587.18,593.94,592.0912,4533635,IVV.US
2025-05-28,594.44,595.64,589.83,590.44,588.6021,5337389,IVV.US
2025-05-29,595.9,596.05,588.88,592.78,590.9349,3833975,IVV.US
2025-05-30,591.74,593.9799,586.05,592.15,590.3068,5930229,IVV.US
2025-06-02,590.55,595.64,587.88,595.59,593.7361,3678953,IVV.US
2025-06-03,595.21,599.9738,594.765,598.93,597.0657,3773798,IVV.US
2025-06-04,599.86,600.83,598.4,598.77,596.9062,3686253,IVV.US
2025-06-05,600.53,601.88,593.93,595.98,594.1249,5142627,IVV.US
2025-06-06,601.53,603.73,599.8,602.0,600.1262,3624743,IVV.US
2025-06-09,602.63,604.16,601.41,602.57,600.6944,3883615,IVV.US
2025-06-10,603.12,606.42,601.99,606.03,604.1436,6921005,IVV.US
2025-06-11,607.14,608.0,602.23,604.31,602.429,20207029,IVV.US
2025-06-12,602.97,606.66,602.47,606.51,604.6221,6968317,IVV.US
2025-06-13,601.46,604.77,598.39,599.79,597.923,7231414,IVV.US
2025-06-16,601.47,605.56,601.38,603.76,603.76,10221900,IVV.US
2025-06-17,601.29,602.83,597.85,598.76,598.76,11753100,IVV.US
2025-06-18,599.5,602.31,597.72,598.62,598.62,4192000,IVV.US
2025-06-20,601.23,602.31,595.7,596.66,596.66,7447400,IVV.US
2025-06-23,597.87,603.39,594.71,602.93,602.93,6750400,IVV.US
2025-06-24,607.19,610.71,606.31,609.51,609.51,7360000,IVV.US
2025-06-25,610.79,611.35,608.45,609.96,609.96,13558900,IVV.US
2025-06-26,611.9,615.23,611.28,614.76,614.76,4955900,IVV.US
2025-06-27,615.81,619.31,613.79,617.46,617.46,7933800,IVV.US
2025-06-30,620.31,622.12,617.99,620.9,620.9,6552400,IVV.US
2025-07-01,619.3,621.68,618.48,620.67,620.67,6039400,IVV.US
2025-07-02,620.2,623.7,619.58,623.42,623.42,4920900,IVV.US
2025-07-03,625.4,629.25,625.4,628.17,628.17,4229400,IVV.US
2025-07-07,626.34,627.0,620.85,623.83,623.83,7472300,IVV.US
2025-07-08,624.32,625.07,622.52,623.33,623.33,4685600,IVV.US
2025-07-09,625.75,627.72,623.89,627.03,627.03,3019800,IVV.US
2025-07-10,627.18,629.87,626.01,628.85,628.85,2556800,IVV.US
2025-07-11,625.76,627.82,624.52,626.44,626.44,2739200,IVV.US
2025-07-14,626.17,628.14,624.75,627.74,627.74,2590500,IVV.US
2025-07-15,630.52,630.86,624.99,624.99,624.99,3813800,IVV.US
2025-07-16,626.76,627.72,621.05,627.25,627.25,4667300,IVV.US
2025-07-17,627.44,631.42,627.25,630.93,630.93,3575400,IVV.US
2025-07-18,632.32,632.39,629.47,630.67,630.67,3970600,IVV.US
2025-07-21,631.8,634.6,631.36,631.73,631.73,3558100,IVV.US
2025-07-22,632.12,632.78,629.25,631.74,631.74,4955600,IVV.US
2025-07-23,634.61,637.33,632.76,637.33,637.33,5836500,IVV.US
2025-07-24,637.65,639.19,637.05,637.58,637.58,3952800,IVV.US
2025-07-25,638.15,640.64,637.96,640.06,640.06,3306200,IVV.US
2025-07-28,640.53,641.1,638.64,639.92,639.92,9580900,IVV.US
2025-07-29,641.43,641.74,637.42,638.4,638.4,4958000,IVV.US
2025-07-30,639.1,640.74,634.59,637.51,637.51,4588300,IVV.US
2025-07-31,642.57,642.94,633.8,634.9,634.9,7730500,IVV.US
2025-08-01,629.36,629.36,622.31,624.65,624.65,6864300,IVV.US
2025-08-04,628.73,634.27,628.59,634.17,634.17,4654400,IVV.US
2025-08-05,634.89,635.66,630.13,631.12,631.12,3641700,IVV.US
2025-08-06,632.1,636.51,631.19,635.79,635.79,3085800,IVV.US
2025-08-07,639.35,640.08,632.18,635.44,635.44,5354200,IVV.US
2025-08-08,637.21,640.76,636.85,640.25,640.25,2897600,IVV.US
2025-08-11,640.6,642.05,637.75,638.98,638.98,3625800,IVV.US
2025-08-12,641.37,645.99,639.91,645.74,645.74,4491300,IVV.US
2025-08-13,648.02,649.31,645.84,648.11,648.11,3643600,IVV.US
2025-08-14,645.99,648.79,645.51,648.13,648.13,3210400,IVV.US
2025-08-15,649.2,649.27,645.72,646.67,646.67,3112800,IVV.US
2025-08-18,646.0,647.17,645.33,646.37,646.37,4463300,IVV.US
2025-08-19,646.29,647.27,641.66,642.95,642.95,2958400,IVV.US
2025-08-20,642.54,642.75,636.04,641.23,641.23,3875800,IVV.US
2025-08-21,639.41,641.09,636.97,638.7,638.7,2680000,IVV.US
2025-08-22,640.93,649.68,640.41,648.5,648.5,4024500,IVV.US
2025-08-25,647.23,648.46,645.55,645.64,645.64,3811700,IVV.US
2025-08-26,645.34,648.69,644.75,648.26,648.26,3301600,IVV.US
2025-08-27,647.76,650.58,647.65,649.8,649.8,3679700,IVV.US
2025-08-28,650.44,652.69,648.57,652.14,652.14,3385000,IVV.US
2025-08-29,650.69,651.06,646.35,648.32,648.32,3709100,IVV.US
2025-09-02,640.64,643.64,638.05,643.42,643.42,5796400,IVV.US
2025-09-03,645.82,647.4,643.64,646.88,646.88,3886500,IVV.US
2025-09-04,647.62,652.36,646.7,652.21,652.21,5855400,IVV.US
2025-09-05,654.7,655.44,646.54,650.47,650.47,3575000,IVV.US
